"Plot Title: 1283023 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
288,10/23/15 12:53:53.169 PM,21.28,,,,
289,10/23/15 12:53:54.169 PM,21.28,,,,
290,10/23/15 12:53:55.169 PM,21.28,,,,
291,10/23/15 12:53:56.169 PM,21.28,,,,
292,10/23/15 12:53:57.169 PM,21.28,,,,
293,10/23/15 12:53:58.169 PM,21.28,,,,
294,10/23/15 12:53:59.169 PM,21.28,,,,
295,10/23/15 12:54:00.169 PM,21.28,,,,
296,10/23/15 12:54:01.169 PM,21.28,,,,
297,10/23/15 12:54:02.169 PM,21.28,,,,
298,10/23/15 12:54:03.169 PM,21.28,,,,
299,10/23/15 12:54:04.169 PM,21.28,,,,
300,10/23/15 12:54:05.169 PM,21.28,,,,
301,10/23/15 12:54:06.169 PM,21.28,,,,
302,10/23/15 12:54:07.169 PM,21.28,,,,
303,10/23/15 12:54:08.169 PM,21.28,,,,
304,10/23/15 12:54:09.169 PM,21.28,,,,
305,10/23/15 12:54:10.169 PM,21.28,,,,
306,10/23/15 12:54:11.169 PM,21.28,,,,
307,10/23/15 12:54:12.169 PM,21.28,,,,
308,10/23/15 12:54:13.169 PM,21.28,,,,
309,10/23/15 12:54:14.169 PM,21.28,,,,
310,10/23/15 12:54:15.169 PM,21.28,,,,
311,10/23/15 12:54:16.169 PM,21.28,,,,
312,10/23/15 12:54:17.169 PM,21.28,,,,
313,10/23/15 12:54:18.169 PM,21.28,,,,
314,10/23/15 12:54:19.169 PM,21.28,,,,
315,10/23/15 12:54:20.169 PM,21.28,,,,
316,10/23/15 12:54:21.169 PM,21.28,,,,
317,10/23/15 12:54:22.169 PM,21.28,,,,
318,10/23/15 12:54:23.169 PM,21.28,,,,
319,10/23/15 12:54:24.169 PM,21.28,,,,
320,10/23/15 12:54:25.169 PM,21.28,,,,
321,10/23/15 12:54:26.169 PM,21.28,,,,
322,10/23/15 12:54:27.169 PM,21.28,,,,
323,10/23/15 12:54:28.169 PM,21.28,,,,
324,10/23/15 12:54:29.169 PM,21.28,,,,
325,10/23/15 12:54:30.169 PM,21.28,,,,
326,10/23/15 12:54:31.169 PM,21.28,,,,
327,10/23/15 12:54:32.169 PM,21.28,,,,
328,10/23/15 12:54:33.169 PM,21.28,,,,
329,10/23/15 12:54:34.169 PM,21.28,,,,
330,10/23/15 12:54:35.169 PM,21.28,,,,
331,10/23/15 12:54:36.169 PM,21.28,,,,
332,10/23/15 12:54:37.169 PM,21.28,,,,
333,10/23/15 12:54:38.169 PM,21.28,,,,
334,10/23/15 12:54:39.169 PM,21.28,,,,
335,10/23/15 12:54:40.169 PM,21.28,,,,
336,10/23/15 12:54:41.169 PM,21.28,,,,
337,10/23/15 12:54:42.169 PM,21.28,,,,
338,10/23/15 12:54:43.169 PM,21.28,,,,
339,10/23/15 12:54:44.169 PM,21.28,,,,
340,10/23/15 12:54:45.169 PM,21.28,,,,
341,10/23/15 12:54:46.169 PM,21.28,,,,
342,10/23/15 12:54:47.169 PM,21.28,,,,
343,10/23/15 12:54:48.169 PM,21.28,,,,
344,10/23/15 12:54:49.169 PM,21.28,,,,
345,10/23/15 12:54:50.169 PM,21.28,,,,
346,10/23/15 12:54:51.169 PM,21.28,,,,
347,10/23/15 12:54:52.169 PM,21.28,,,,
348,10/23/15 12:54:53.169 PM,21.28,,,,
349,10/23/15 12:54:54.169 PM,21.28,,,,
350,10/23/15 12:54:55.169 PM,21.28,,,,
351,10/23/15 12:54:56.169 PM,21.28,,,,
352,10/23/15 12:54:57.169 PM,21.28,,,,
353,10/23/15 12:54:58.169 PM,21.28,,,,
354,10/23/15 12:54:59.169 PM,21.28,,,,
355,10/23/15 12:55:00.169 PM,21.28,,,,
356,10/23/15 12:55:01.169 PM,21.28,,,,
357,10/23/15 12:55:02.169 PM,21.28,,,,
358,10/23/15 12:55:03.169 PM,21.28,,,,
359,10/23/15 12:55:04.169 PM,21.28,,,,
360,10/23/15 12:55:05.169 PM,21.28,,,,
361,10/23/15 12:55:06.169 PM,21.28,,,,
362,10/23/15 12:55:07.169 PM,21.28,,,,
363,10/23/15 12:55:08.169 PM,21.28,,,,
364,10/23/15 12:55:09.169 PM,21.28,,,,
365,10/23/15 12:55:10.169 PM,21.28,,,,
366,10/23/15 12:55:11.169 PM,21.28,,,,
367,10/23/15 12:55:12.169 PM,21.28,,,,
368,10/23/15 12:55:13.169 PM,21.28,,,,
369,10/23/15 12:55:14.169 PM,21.28,,,,
370,10/23/15 12:55:15.169 PM,21.28,,,,
371,10/23/15 12:55:16.169 PM,21.28,,,,
372,10/23/15 12:55:17.169 PM,21.28,,,,
373,10/23/15 12:55:18.169 PM,21.28,,,,
374,10/23/15 12:55:19.169 PM,21.28,,,,
375,10/23/15 12:55:20.169 PM,21.28,,,,
376,10/23/15 12:55:21.169 PM,21.28,,,,
377,10/23/15 12:55:22.169 PM,21.28,,,,
378,10/23/15 12:55:23.169 PM,21.28,,,,
379,10/23/15 12:55:24.169 PM,21.28,,,,
380,10/23/15 12:55:25.169 PM,21.28,,,,
381,10/23/15 12:55:26.169 PM,21.62,,,,
382,10/23/15 12:55:27.169 PM,21.28,,,,
383,10/23/15 12:55:28.169 PM,21.28,,,,
384,10/23/15 12:55:29.169 PM,21.28,,,,
385,10/23/15 12:55:30.169 PM,21.28,,,,
386,10/23/15 12:55:31.169 PM,21.28,,,,
387,10/23/15 12:55:32.169 PM,21.28,,,,
388,10/23/15 12:55:33.169 PM,21.28,,,,
389,10/23/15 12:55:34.169 PM,21.28,,,,
390,10/23/15 12:55:35.169 PM,21.28,,,,
391,10/23/15 12:55:36.169 PM,21.28,,,,
392,10/23/15 12:55:37.169 PM,21.28,,,,
393,10/23/15 12:55:38.169 PM,21.28,,,,
394,10/23/15 12:55:39.169 PM,21.28,,,,
395,10/23/15 12:55:40.169 PM,21.28,,,,
396,10/23/15 12:55:41.169 PM,21.28,,,,
397,10/23/15 12:55:42.169 PM,21.28,,,,
398,10/23/15 12:55:43.169 PM,21.28,,,,
399,10/23/15 12:55:44.169 PM,21.28,,,,
400,10/23/15 12:55:45.169 PM,21.28,,,,
401,10/23/15 12:55:46.169 PM,21.28,,,,
402,10/23/15 12:55:47.169 PM,21.28,,,,
403,10/23/15 12:55:48.169 PM,21.28,,,,
404,10/23/15 12:55:49.169 PM,21.28,,,,
405,10/23/15 12:55:50.169 PM,21.28,,,,
406,10/23/15 12:55:51.169 PM,21.28,,,,
407,10/23/15 12:55:52.169 PM,21.28,,,,
408,10/23/15 12:55:53.169 PM,21.28,,,,
409,10/23/15 12:55:54.169 PM,21.28,,,,
410,10/23/15 12:55:55.169 PM,21.28,,,,
411,10/23/15 12:55:56.169 PM,21.28,,,,
412,10/23/15 12:55:57.169 PM,21.28,,,,
413,10/23/15 12:55:58.169 PM,21.28,,,,
414,10/23/15 12:55:59.169 PM,21.28,,,,
415,10/23/15 12:56:00.169 PM,21.28,,,,
416,10/23/15 12:56:01.169 PM,21.28,,,,
417,10/23/15 12:56:02.169 PM,21.28,,,,
418,10/23/15 12:56:03.169 PM,21.28,,,,
419,10/23/15 12:56:04.169 PM,21.28,,,,
420,10/23/15 12:56:05.169 PM,21.28,,,,
421,10/23/15 12:56:06.169 PM,21.28,,,,
422,10/23/15 12:56:07.169 PM,21.28,,,,
423,10/23/15 12:56:08.169 PM,21.28,,,,
424,10/23/15 12:56:09.169 PM,21.28,,,,
425,10/23/15 12:56:10.169 PM,21.28,,,,
426,10/23/15 12:56:11.169 PM,21.28,,,,
427,10/23/15 12:56:12.169 PM,21.28,,,,
428,10/23/15 12:56:13.169 PM,21.28,,,,
429,10/23/15 12:56:14.169 PM,21.28,,,,
430,10/23/15 12:56:15.169 PM,21.28,,,,
431,10/23/15 12:56:16.169 PM,21.28,,,,
432,10/23/15 12:56:17.169 PM,21.28,,,,
433,10/23/15 12:56:18.169 PM,21.28,,,,
434,10/23/15 12:56:19.169 PM,21.28,,,,
435,10/23/15 12:56:20.169 PM,21.28,,,,
436,10/23/15 12:56:21.169 PM,21.62,,,,
437,10/23/15 12:56:22.169 PM,21.28,,,,
438,10/23/15 12:56:23.169 PM,21.28,,,,
439,10/23/15 12:56:24.169 PM,21.28,,,,
440,10/23/15 12:56:25.169 PM,21.28,,,,
