"Plot Title: 2247366 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
371,10/23/15 12:54:14.143 PM,21.28,,,,
372,10/23/15 12:54:15.143 PM,21.28,,,,
373,10/23/15 12:54:16.143 PM,21.28,,,,
374,10/23/15 12:54:17.143 PM,21.28,,,,
375,10/23/15 12:54:18.143 PM,21.28,,,,
376,10/23/15 12:54:19.143 PM,21.28,,,,
377,10/23/15 12:54:20.143 PM,21.28,,,,
378,10/23/15 12:54:21.143 PM,21.28,,,,
379,10/23/15 12:54:22.143 PM,21.28,,,,
380,10/23/15 12:54:23.143 PM,21.28,,,,
381,10/23/15 12:54:24.143 PM,21.28,,,,
382,10/23/15 12:54:25.143 PM,21.28,,,,
383,10/23/15 12:54:26.143 PM,21.28,,,,
384,10/23/15 12:54:27.143 PM,21.28,,,,
385,10/23/15 12:54:28.143 PM,21.28,,,,
386,10/23/15 12:54:29.143 PM,21.28,,,,
387,10/23/15 12:54:30.143 PM,21.28,,,,
388,10/23/15 12:54:31.143 PM,21.28,,,,
389,10/23/15 12:54:32.143 PM,21.28,,,,
390,10/23/15 12:54:33.143 PM,21.28,,,,
391,10/23/15 12:54:34.143 PM,21.28,,,,
392,10/23/15 12:54:35.143 PM,21.28,,,,
393,10/23/15 12:54:36.143 PM,21.28,,,,
394,10/23/15 12:54:37.143 PM,21.28,,,,
395,10/23/15 12:54:38.143 PM,21.28,,,,
396,10/23/15 12:54:39.143 PM,21.28,,,,
397,10/23/15 12:54:40.143 PM,21.28,,,,
398,10/23/15 12:54:41.143 PM,21.28,,,,
399,10/23/15 12:54:42.143 PM,21.28,,,,
400,10/23/15 12:54:43.143 PM,21.28,,,,
401,10/23/15 12:54:44.143 PM,21.28,,,,
402,10/23/15 12:54:45.143 PM,21.28,,,,
403,10/23/15 12:54:46.143 PM,21.28,,,,
404,10/23/15 12:54:47.143 PM,21.28,,,,
405,10/23/15 12:54:48.143 PM,21.28,,,,
406,10/23/15 12:54:49.143 PM,21.28,,,,
407,10/23/15 12:54:50.143 PM,21.28,,,,
408,10/23/15 12:54:51.143 PM,21.28,,,,
409,10/23/15 12:54:52.143 PM,21.28,,,,
410,10/23/15 12:54:53.143 PM,21.28,,,,
411,10/23/15 12:54:54.143 PM,21.28,,,,
