"Plot Title: 1282986 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
316,10/23/15 12:53:10.927 PM,20.61,,,,
317,10/23/15 12:53:11.927 PM,20.95,,,,
318,10/23/15 12:53:12.927 PM,20.61,,,,
319,10/23/15 12:53:13.927 PM,20.95,,,,
320,10/23/15 12:53:14.927 PM,20.61,,,,
321,10/23/15 12:53:15.927 PM,20.61,,,,
322,10/23/15 12:53:16.927 PM,20.61,,,,
323,10/23/15 12:53:17.927 PM,20.61,,,,
324,10/23/15 12:53:18.927 PM,20.61,,,,
325,10/23/15 12:53:19.927 PM,20.95,,,,
326,10/23/15 12:53:20.927 PM,20.95,,,,
327,10/23/15 12:53:21.927 PM,20.61,,,,
328,10/23/15 12:53:22.927 PM,20.61,,,,
329,10/23/15 12:53:23.927 PM,20.61,,,,
330,10/23/15 12:53:24.927 PM,20.61,,,,
331,10/23/15 12:53:25.927 PM,20.61,,,,
332,10/23/15 12:53:26.927 PM,20.61,,,,
333,10/23/15 12:53:27.927 PM,20.61,,,,
334,10/23/15 12:53:28.927 PM,20.61,,,,
335,10/23/15 12:53:29.927 PM,20.61,,,,
336,10/23/15 12:53:30.927 PM,20.61,,,,
337,10/23/15 12:53:31.927 PM,20.61,,,,
338,10/23/15 12:53:32.927 PM,20.61,,,,
339,10/23/15 12:53:33.927 PM,20.61,,,,
340,10/23/15 12:53:34.927 PM,20.61,,,,
341,10/23/15 12:53:35.927 PM,20.61,,,,
342,10/23/15 12:53:36.927 PM,20.61,,,,
343,10/23/15 12:53:37.927 PM,20.61,,,,
344,10/23/15 12:53:38.927 PM,20.61,,,,
345,10/23/15 12:53:39.927 PM,20.61,,,,
346,10/23/15 12:53:40.927 PM,20.61,,,,
347,10/23/15 12:53:41.927 PM,20.61,,,,
348,10/23/15 12:53:42.927 PM,20.61,,,,
349,10/23/15 12:53:43.927 PM,20.61,,,,
350,10/23/15 12:53:44.927 PM,20.61,,,,
351,10/23/15 12:53:45.927 PM,20.61,,,,
352,10/23/15 12:53:46.927 PM,20.61,,,,
353,10/23/15 12:53:47.927 PM,20.61,,,,
354,10/23/15 12:53:48.927 PM,20.61,,,,
355,10/23/15 12:53:49.927 PM,20.95,,,,
356,10/23/15 12:53:50.927 PM,20.61,,,,
357,10/23/15 12:53:51.927 PM,20.61,,,,
358,10/23/15 12:53:52.927 PM,20.61,,,,
359,10/23/15 12:53:53.927 PM,20.61,,,,
360,10/23/15 12:53:54.927 PM,20.61,,,,
